Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Federal Fund Rate
20080902,733653,11545.63,11516.92,11790.17,11471.9,177087403,3.405691278,60.21097867,318.27,11505.88231,11517.26783,11538.206,11490.153,130.67,-142.98,-1.226254085,0.01461936,-41617.30474,78.03,1.96
20080903,733654,11506.01,11532.88,11554.38,11416.53,174247411,3.836365016,-10.2011968,137.85,11521.33615,11518.75471,11562.208,11508.586,120.01,53.49,0.465965526,0.010010509,-1754833.782,78.09,2.01
20080904,733655,11532.48,11188.23,11532.48,11176.02,229202358,-23.36337909,-141.324426,356.86,11513.285,11487.27616,11499.352,11485.666,-314.28,-160.32,-1.412691489,-0.021170215,-1922166.251,78.94,1.99
20080905,733656,11185.63,11220.96,11245.15,11037.85,198302933,-41.79653041,-191.0857135,207.3,11499.33385,11461.91272,11400.508,11464.741,-494.22,-196.47,-1.720790055,-0.035010139,-943783.6575,78.88,1.97
20080908,733659,11224.87,11510.74,11570.66,11224.79,273001029,-32.64579107,-10.64983774,349.7,11504.43846,11466.56294,11393.946,11453.009,-32.81,80.53,0.704536487,0.010815117,1759576.702,79.54,1.92
20080909,733660,11514.73,11230.73,11577.5,11230.73,257302583,-47.44135665,-68.15402539,346.77,11500.76192,11444.10266,11336.708,11437.457,-312.82,-397.33,-3.416993032,-0.015959176,-2696418.161,79.51,1.96
20080910,733661,11233.91,11268.92,11380.63,11215.26,214262233,-55.44618601,-95.41498861,165.37,11500.17615,11427.41859,11283.916,11423.062,-248,-117.33,-1.030453398,-0.020307742,-2817963.083,80.21,2.12
20080911,733662,11264.44,11433.71,11445.68,11098.67,247822897,-47.94026957,-64.74679775,347.01,11493.17385,11428.01778,11333.012,11416.182,-99.17,20.84,0.182600871,-0.024026093,543882.2893,79.87,2
20080912,733663,11429.32,11421.99,11459.93,11280.4,238882218,-42.44816673,-22.15484653,179.53,11484.17077,11427.4437,11373.218,11386.863,233.76,-80.52,-0.700021126,-0.010530556,-1283163.376,78.94,2.1
20080915,733666,11416.37,10917.51,11416.45,10917.51,432965227,-77.90491616,-166.6054748,504.48,11464.40462,11378.87859,11254.572,11324.259,-270.72,-585,-5.08584648,-0.052046033,-6115856.527,78.49,2.64
20080916,733667,10905.62,11059.02,11093.22,10742.7,494755488,-93.50806838,-172.7420708,350.52,11438.43154,11348.41587,11220.23,11278.469,-161.94,-656.16,-5.60093827,-0.041087742,-2614091.527,79.29,1.98
20080917,733668,11056.58,10609.66,11057.31,10595.9,463197582,-140.513523,-197.2082967,463.12,11393.32808,11278.05816,11088.378,11186.147,-901.08,-933.89,-8.090145579,-0.05171238,-6090416.114,78.17,2.8
20080918,733669,10609.01,11019.69,11076.44,10459.44,488056865,-143.0309189,-129.3009702,617,11369.375,11253.45167,11005.574,11169.293,-211.04,-523.86,-4.53811869,-0.017936968,-3342997.557,78.19,2.16
20080919,733670,11027.51,11388.44,11483.05,11026.7,655110056,-113.9573012,21.95405285,463.36,11363.81654,11266.3077,10998.864,11186.041,119.52,-128.48,-1.115576039,-0.01062486,887828.5887,76.13,1.48
20080922,733673,11394.42,11015.69,11394.58,10992.2,213210755,-119.6152098,-25.44557869,402.38,11340.73038,11242.43935,11018.5,11136.536,-418.02,-517.19,-4.484482627,-0.019147464,-19783.93366,76.19,1.51
20080923,733674,11015.69,10854.17,11143.21,10833.94,204479630,-135.5696942,-82.16445979,309.27,11309.74077,11205.46132,10977.53,11098.88,-567.82,-334.06,-2.985816344,-0.036804769,304306.2539,76.72,1.46
20080924,733675,10850.02,10825.17,10928.4,10753.57,183625939,-148.8380829,-102.0686115,174.83,11284.57846,11169.2431,11020.632,11054.505,-233.85,-395.79,-3.527238311,-0.053223319,-589927.0711,77,1.19
20080925,733676,10827.17,11022.06,11129.19,10827.01,218531710,-141.8310589,-41.7147484,304.02,11272.02115,11155.22566,11021.106,11013.34,412.4,-488.68,-4.245426445,-0.035014039,698235.5708,77.01,1.23
20080926,733677,11019.04,11143.13,11168.06,10868.82,232563615,-125.0669112,-11.54571159,299.24,11261.47115,11154.07369,10972.044,10985.454,123.44,-87.6,-0.780002725,0.020247453,302293.157,76.95,1.08
20080929,733680,11139.62,10365.45,11139.94,10365.45,385942051,-172.5444945,-148.4230196,777.68,11220.51885,11078.96667,10841.996,10930.248,-654.24,-865.28,-7.704574858,-0.062715322,-2203059.451,77.71,1.56
20080930,733681,10371.58,10850.66,10868.9,10371.42,319770375,-169.0695014,-106.774751,503.45,11190.61885,11057.22318,10841.294,10909.412,-169.03,-380.07,-3.384196753,0.022210631,509944.6466,79.24,2.03
20081001,733682,10847.4,10831.07,10882.52,10631.95,256670078,-165.9829455,-67.49696488,250.57,11169.26577,11035.68478,10842.474,10931.553,-188.62,-399.66,-3.558628869,-0.017116634,-286121.8517,79.69,1.15
20081002,733683,10825.54,10482.85,10825.54,10439.52,395328342,-189.4513938,-126.1066648,391.55,11133.49577,10983.03385,10734.632,10877.869,-536.84,-747.88,-6.659228741,-0.079518354,-5286609.323,80.56,0.67
20081003,733684,10483.96,10325.38,10796.26,10310.25,299685249,-218.2410739,-141.5076136,486.01,11088.22154,10920.40015,10571.082,10771.563,-694.31,-905.35,-8.061363776,-0.06266607,-4596893.966,80.61,1.1
20081006,733687,10322.52,9955.5,10322.76,9525.32,391456801,-267.8161102,-242.5769736,800.06,11020.54154,10828.5049,10489.092,10665.544,-1432.94,-1313.42,-11.65524292,-0.082794907,-6238821.032,81.61,1.96
20081007,733688,9955.42,9447.11,10124.03,9436.67,362523799,-344.1602428,-214.8709013,687.36,10939.90923,10696.94348,10208.382,10524.838,-1568.58,-1986.6,-17.37493779,-0.127301465,-9259369.489,81.234,2.97
20081008,733689,9437.23,9258.1,9628.07,9194.78,479269048,-415.1296886,-194.4913542,433.29,10853.03154,10559.91077,9893.788,10368.131,-1596.07,-2163.89,-18.94494742,-0.160039049,-9027241.504,81.151,2.24
20081009,733690,9261.69,8579.19,9448.14,8579.19,436743776,-520.1597708,-187.7323157,868.95,10739.42808,10371.27069,9513.056,10123.844,-2245.98,-2479.83,-22.4235963,-0.230091545,-12795527.53,81.4,1.4
20081010,733691,8568.67,8451.19,8901.28,7882.51,674917756,-606.7313762,-172.8736334,1018.77,10634.15731,10188.40587,9138.218,9854.65,-2570.87,-2158.47,-20.34438427,-0.18467698,-15830232.66,82.41,0.79
20081013,733694,8462.42,9387.61,9427.99,8462.18,399285343,-592.9436441,-89.34081856,976.8,10563.64385,10112.13959,9024.64,9756.866,-1755.52,-1632.08,-14.81057997,-0.134835116,-9898036.706,81.85,0.79
20081014,733695,9388.97,9310.99,9794.37,9085.43,412742849,-581.496234,-53.38075032,708.94,10479.03808,10035.83963,8997.416,9602.899,-644.51,-2077.45,-18.24174338,-0.140344398,-10805642.36,81.56,1.1
20081015,733696,9301.91,8577.91,9308.76,8530.12,374353804,-624.380044,-91.50978056,780.87,10377.00654,9896.989191,8861.378,9377.583,-869.2,-2437.78,-22.13007084,-0.181719666,-15495352.26,82.29,1.04
20081016,733697,8577.04,8979.26,9013.27,8197.67,422453831,-618.8465043,-87.12453503,815.6,10288.94269,9809.586411,8941.392,9227.224,-278.84,-1874.91,-17.27363769,-0.13037002,-13314452.85,82.25,0.83
20081017,733698,8975.35,8852.22,9281.12,8718.25,360602573,-617.5929731,-58.48219681,562.87,10189.65462,9718.408657,9021.598,9079.908,273.03,-1972.95,-18.22557983,-0.110821154,-9774326.936,82.36,0.6
20081020,733701,8852.3,9265.43,9266.63,8852.22,241402155,-576.6101442,-34.60932666,414.41,10106.71,9675.267833,8997.162,9010.901,814.24,-1756.63,-15.9374019,-0.019231278,-9532987.362,83.08,0.7
20081021,733702,9262.8,9033.66,9284.55,9004.27,231159350,-556.4188093,-28.79401574,280.28,10034.25423,9614.162325,8941.696,8969.556,-353.95,-2109.47,-18.93067747,-0.024242555,-6936292.142,84.729,0.67
20081022,733703,9027.84,8519.21,9027.84,8335.3,348837577,-575.2971787,-88.65536979,698.36,9936.569231,9509.881151,8929.956,8895.667,-791.78,-1436.29,-14.4271006,-0.006991336,-12746843.95,85.34,0.81
20081023,733704,8519.77,8691.25,8795.99,8243.55,340742330,-569.8078422,-93.02059305,552.44,9862.784231,9431.916279,8872.354,8906.873,113.34,-755.86,-8.000965375,0.027620883,-16870468.99,84.83,0.93
20081024,733705,8683.21,8378.95,8683.21,8187.48,335678907,-583.9263638,-114.1897726,503.77,9761.217308,9331.633777,8777.7,8899.649,-600.31,-879.15,-9.4960089,-0.107445878,-16923944.64,86.53,0.95
20081027,733708,8375.92,8175.77,8599.1,8143.59,61513826,-604.5415433,-123.9424661,455.51,9637.653077,9221.551512,8559.768,8778.465,-676.45,-403.42,-4.702308726,-0.121922588,-16126315.31,87.15,0.92
20081028,733709,8178.72,9065.12,9082.08,8174.73,372156250,-542.8583757,-6.789407723,907.35,9562.631154,9206.653273,8566.06,8753.878,-200.31,613.93,7.26442075,0.053745565,-12229678.39,86.15,0.67
20081029,733710,9062.33,8990.96,9363.32,8890.29,316230474,-494.2605849,66.62451863,473.03,9490.969231,9186.111056,8660.41,8795.183,-42.7,-396.65,-4.22525009,0.001301307,-14116214.9,84.48,0.36
20081030,733711,9004.66,9180.69,9266.47,8976.87,267210826,-435.4176367,69.97640496,289.6,9427.72,9185.594765,8758.298,8815.326,661.48,-130.3,-1.399421544,0.035778357,-13456408.68,84.53,0.3
20081031,733712,9179.09,9325.01,9454.36,9119.2,310946152,-372.8408808,100.8287847,335.16,9362.448846,9198.872407,8947.51,8862.605,633.76,747.1,8.709580772,0.006389269,-8244803.626,85.59,0.22
20081103,733715,9326.04,9319.83,9410.55,9255.48,180968670,-319.9778284,110.9851987,155.07,9292.321923,9210.392178,9176.322,8868.045,940.88,340.57,3.792851527,0.030705496,-11396707.28,86.3,0.23
20081104,733716,9323.89,9625.28,9653.95,9323.89,254925263,-250.5480543,131.9773114,334.12,9263.853846,9249.905304,9288.354,8927.207,1449.51,773.06,8.732950604,0.114913021,-8901614.863,84.74,0.23
20081105,733717,9616.6,9139.27,9616.6,9111.47,264635550,-232.0662876,69.20924221,513.81,9198.031154,9239.368608,9318.016,8989.213,74.15,-126.16,-1.361620562,0.049021421,-7892792.309,84.57,0.23
20081106,733718,9134.01,8695.79,9155.44,8637.17,344352195,-250.3189629,-27.32868804,518.27,9115.905,9187.599217,9221.036,8989.667,-295.17,-337.87,-3.740123051,0.036436022,-9826599.295,86.222,0.23
20081107,733719,8696.03,8943.81,8961.57,8696.03,246303045,-241.981783,-15.80989063,265.78,9056.711154,9164.381196,9144.796,9046.153,-236.88,424.6,4.984030209,0.085873917,-5726631.386,86.09,0.27
20081110,733722,8946.6,8870.54,9159.58,8760.46,221232739,-238.5370775,0.322581753,399.12,9000.755769,9136.39632,9054.938,9115.63,-454.47,179.29,2.062879333,-0.021464691,-3467331.073,85.87,0.29
20081111,733723,8864.32,8693.96,8867.91,8560.71,257273221,-247.2060168,-51.21613735,309.83,8952.235,9094.259528,8868.674,9078.514,-625.87,315.01,3.759540277,-0.03303318,-2912672.698,87.04,0.29
20081112,733724,8684.52,8282.66,8684.6,8265.29,314660303,-283.9910146,-111.256946,428.67,8907.448462,9016.964335,8697.352,9007.684,-1342.62,106.89,1.307399792,-0.097817266,-2498007.07,87.43,0.35
20081113,733725,8281.14,8835.25,8876.59,7965.42,476602837,-265.4935512,-83.92844033,911.17,8891.185,8999.658208,8725.244,8973.14,-304.02,-229.87,-2.535763454,-0.052521123,1178643.716,86.9,0.35
20081114,733726,8822.19,8497.31,8923.18,8469.99,304368697,-274.9338457,-78.40332914,453.19,8888.035769,8951.815521,8635.944,8890.37,-198.48,-493.65,-5.490514917,-0.088254829,-4828217.63,86.32,0.34
20081117,733729,8494.84,8273.58,8571.3,8246.89,278222025,-297.044346,-123.9677242,324.41,8881.204615,8887.221662,8516.552,8785.745,-670.23,-907.11,-9.880629887,-0.140432278,-6271800.675,86.76,0.37
20081118,733730,8273.34,8424.75,8477.95,8105.44,366392826,-298.9231214,-109.8429649,372.51,8844.171538,8843.176742,8462.71,8665.692,-445.79,-900.26,-9.654252381,-0.078181299,-1301724.109,87.11,0.38
20081119,733731,8420.69,7997.28,8504.64,7987.08,350470954,-331.0887362,-121.805549,517.56,8793.644231,8762.615147,8405.634,8551.493,-696.68,-1322.55,-14.19070949,-0.080327377,-6252254.064,87.46,0.38
20081120,733732,7995.53,7552.29,8187.4,7506.97,528128651,-388.0144031,-167.0177705,680.43,8754.197308,8647.346086,8149.042,8437.143,-730.37,-2072.99,-21.53693191,-0.1555847,-8903713.256,88.22,0.49
20081121,733733,7552.37,8046.42,8071.75,7449.38,569011068,-388.7746903,-127.6397246,622.37,8718.318846,8590.11503,8058.864,8347.404,-788.83,-1092.85,-11.95773842,-0.09290528,-6793352.634,87.65,0.57
20081124,733736,8048.09,8443.39,8599.02,8048.09,491886976,-353.2727536,-28.67207123,552.6,8702.594615,8576.141218,8092.826,8304.689,-53.92,-252.4,-2.902553995,-0.028821159,-1374175.377,85.867,0.62
20081125,733737,8445.14,8479.47,8607.38,8281.46,374023555,-318.553769,2.920161541,325.92,8672.365385,8566.934435,8103.77,8283.24,205.89,-464.34,-5.191747141,0.023210177,1581800.693,84.77,0.59
20081126,733738,8464.49,8726.61,8726.61,8311.17,283920023,-268.0071711,42.96808163,415.44,8660.555769,8582.141632,8249.636,8327.635,301.86,-143.93,-1.622561873,-0.0122962,2315500.935,85.78,0.53
20081128,733740,8724.7,8829.04,8831.35,8672.69,155506468,-217.1798688,97.77900842,158.66,8672.472308,8605.655762,8504.986,8327.014,1276.75,546.38,6.596673049,0.037572601,5398430.251,86.55,0.52
20081201,733743,8826.89,8149.09,8827.05,8141.36,321013364,-229.1239497,-2.694531757,687.68,8651.62,8562.173308,8525.52,8292.192,102.67,-686.16,-7.766163946,-0.015046691,2495524.794,87.05,0.52
20081202,733744,8153.75,8419.09,8437.17,8143.51,307519227,-214.3322872,-7.331021202,293.66,8653.163846,8548.546327,8520.66,8306.743,-24.3,-78.22,-0.920526614,-0.00067183,1638516.954,86.57,0.47
20081203,733745,8409.14,8591.69,8624.19,8234.15,294684777,-186.5321837,42.53510776,390.04,8669.160769,8552.655248,8543.104,8323.437,112.22,318.11,3.844889395,0.069184293,3494850.35,86.7,0.36
20081204,733746,8587.07,8376.24,8631.99,8259.4,280883842,-179.8126475,25.94843465,372.59,8642.665385,8535.853796,8473.03,8361.333,-350.37,-48.51,-0.575803436,0.098367525,281259.5143,86.52,0.2
20081205,733747,8376.08,8635.42,8686.47,8118.5,346372715,-151.8235789,52.4003722,567.97,8628.990769,8545.336291,8434.306,8469.646,-91.19,638.14,7.979463017,0.068207453,509048.036,86.82,0.12
20081208,733750,8637.65,8934.18,9026.41,8637.49,358971167,-104.3319318,158.0496216,390.99,8619.509615,8582.369026,8591.324,8558.422,105.14,1381.89,18.29762893,0.054933973,3318476.233,85.51,0.12
20081209,733751,8934.1,8691.33,8934.1,8651.74,284952242,-85.30705798,103.7188935,282.44,8595.137308,8592.746261,8645.772,8583.216,542.24,644.91,8.014868724,0.024376016,-1459328.489,85.84,0.13
20081210,733752,8693,8761.42,8879.22,8646.33,232827295,-63.83814481,92.29107242,232.89,8573.66,8608.810427,8679.718,8611.411,342.33,318.03,3.766615068,0.0039731,1725399.724,85.45,0.11
20081211,733753,8750.13,8565.09,8809.45,8512.76,290540944,-61.95192344,41.92080652,296.69,8532.883462,8604.646577,8717.488,8595.259,-26.6,85.62,1.00973292,-0.029895662,2824998.969,83.63,0.14
20081212,733754,8563.1,8629.68,8682.57,8347.81,271029914,-54.61563121,-3.273910605,334.76,8513.283846,8607.030712,8716.34,8575.323,253.44,-96.93,-1.110740597,0.055690362,1065750.372,83.66,0.15
20081215,733757,8628.81,8564.53,8676.28,8469.03,229943372,-53.44257456,-2.65904484,207.25,8508.235385,8602.983025,8642.41,8616.867,-70.89,-162.08,-1.857307706,0.016981667,774166.9088,82.13,0.18
20081216,733758,8565.65,8924.14,8958.79,8565.65,337185597,-23.22764328,99.98047013,394.26,8507.478846,8633.569404,8688.972,8667.372,-10.04,95.1,1.077127298,0.037252889,5275566.561,80.35,0.17
20081217,733759,8921.91,8824.34,8961.26,8778.07,239257186,-7.251527396,97.30222249,183.19,8505.701923,8651.738032,8701.556,8690.637,133.01,675.25,8.286201281,0.050780002,7016897.564,78.49,0.12
20081218,733760,8823.94,8604.99,8883.36,8527.41,274075902,-12.1499947,25.88898856,355.95,8502.28,8647.285839,8709.536,8713.512,-156.43,185.9,2.20807712,-0.003523859,2432651.182,79.78,0.11
20081219,733761,8606.5,8579.11,8787.23,8550.43,550152625,-17.91386515,3.663165835,236.8,8513.681923,8640.792902,8699.422,8707.881,14.02,-12.58,-0.146420553,-0.039742875,3978244.075,81.1,0.11
20081222,733764,8573.37,8519.77,8601.41,8372.02,211085328,-26.95924667,-77.97637733,229.39,8501.548077,8629.266911,8690.47,8666.44,-109.91,143.53,1.713537339,-0.019739211,5382595.74,81.26,0.11
20081223,733765,8518.65,8419.49,8604.12,8391.3,174640800,-41.73840032,-90.99046144,212.82,8498.555,8609.288157,8589.54,8639.256,-145.04,-215.93,-2.500515319,-0.039026779,3079649.279,81.45,0.11
20081224,733766,8416.86,8468.48,8498.5,8416.86,66933894,-48.93382383,-99.87711999,81.64,8506.051154,8595.877857,8518.368,8609.962,-455.66,-465.7,-5.212565675,-0.011279508,6370027.677,80.98,0.11
20081226,733768,8468.71,8515.55,8533.07,8461.78,86769008,-50.2587417,-78.78485222,71.29,8509.543462,8588.227585,8500.48,8605.008,-89.44,-245.87,-2.806280261,-0.013225288,10380421.46,81.13,0.09
20081229,733771,8515.87,8483.93,8530.68,8364.06,153726074,-53.24642673,-91.43926417,166.62,8528.260769,8578.294481,8481.444,8590.433,-95.18,-81.16,-0.947567393,-0.009410908,5568812.383,81.53,0.1
20081230,733772,8487.51,8668.39,8675.24,8487.51,162563242,-40.26565088,2.043520857,191.31,8571.187692,8586.875007,8511.168,8600.819,148.62,38.71,0.448568197,-0.028658224,3605769.77,80.94,0.09
20081231,733773,8666.48,8776.39,8842.66,8664.89,226762839,-21.02127492,98.2215105,177.77,8599.263462,8604.924054,8582.548,8586.044,356.9,211.86,2.473690909,-0.005433834,4613809.464,81.17,0.14
20090102,733775,8772.25,9034.69,9065.28,8760.78,213703331,14.90091451,164.9217057,304.5,8622.005769,8645.854144,8695.79,8607.079,615.2,470.16,5.489618228,0.047561123,4664277.85,81.48,0.08
20090105,733778,9027.13,8952.89,9034.37,8892.36,233756609,36.3499129,132.1270487,142.33,8640.214231,8675.095654,8783.258,8641.869,484.41,28.75,0.322159894,0.041749647,2419583.505,82.55,0.11
20090106,733779,8954.57,9015.1,9088.06,8940.95,215412076,57.70306077,124.4284669,147.11,8651.31,8707.47702,8889.492,8685.468,546.62,190.76,2.161748074,0.054944482,6479115.513,82.78,0.09
20090107,733780,8996.94,8769.7,8996.94,8719.92,266710359,54.19908192,52.3123612,295.18,8649.027692,8713.403018,8909.754,8710.461,254.15,164.71,1.914121922,0.039934091,1512658.981,82.17,0.11
20090108,733781,8769.94,8742.46,8770.02,8651.19,226623868,48.66315454,15.80148191,118.83,8671.849615,8716.17035,8902.968,8742.758,258.53,163.35,1.90404366,0.031339005,-390629.4208,81.58,0.1
20090109,733782,8738.8,8599.18,8769.62,8576.96,204295322,32.34158004,-13.01538564,192.66,8678.776154,8705.028412,8815.866,8755.828,-69.21,79.41,0.932067415,0.009725346,-281769.3436,82.52,0.09
20090112,733785,8599.26,8473.97,8602.6,8421.08,273548059,9.197194552,-65.92710465,181.52,8674.248462,8683.022849,8720.082,8751.67,-302.42,54.48,0.647070072,-0.001173984,-3751439.516,83.2,0.1
20090113,733786,8474.61,8448.56,8522.08,8376.88,304050114,-11.06769088,-82.40893307,145.2,8677.03,8660.693054,8606.774,8748.133,-504.33,-19.92,-0.235225212,-0.025359957,-7033885.578,84.25,0.1
20090114,733787,8446.01,8200.14,8446.25,8140.72,355053418,-46.6355904,-137.3521156,307.84,8660.288462,8616.830858,8492.862,8701.308,-814.96,-268.34,-3.16869143,-0.065659115,-7441128.936,84.28,0.15
20090115,733788,8196.24,8212.49,8286.16,7995.13,436663177,-72.98553344,-148.1624621,291.03,8632.531154,8578.322205,8386.868,8644.918,-557.21,-303.06,-3.558901069,-0.091004783,-7881328.732,84.62,0.18
20090116,733789,8215.67,8281.22,8341.2,8109.34,439358818,-87.31559669,-107.5874755,231.86,8616.757692,8550.026757,8323.276,8569.571,-461.24,-202.71,-2.389340789,-0.075022702,-4827151.644,84.04,0.19
20090120,733793,8279.63,7949.09,8291.98,7939.93,419199623,-124.0425055,-133.9221548,352.05,8585.514231,8492.794685,8218.3,8469.191,-524.88,-827.3,-9.426427039,-0.118247163,-9302067.965,86.13,0.2
20090121,733794,7949.17,8228.1,8243.55,7936.19,410036915,-129.1463515,-94.95097979,307.36,8572.553077,8467.585667,8174.208,8390.491,-220.46,-724.79,-8.095598181,-0.061758099,-4867787.249,85.46,0.23
20090122,733795,8224.43,8122.8,8224.83,7957.14,420040769,-140.0733378,-88.89561566,270.96,8553.057692,8434.748937,8158.74,8325.801,-77.34,-892.3,-9.897838072,-0.070879363,-9537167.678,85.56,0.21
20090123,733796,8108.79,8077.56,8152.59,7909.03,370506096,-150.6469786,-89.08303536,243.56,8534.328077,8400.730943,8131.754,8259.311,-134.93,-692.14,-7.892402249,-0.060659272,-8737918.77,85.58,0.18
20090126,733799,8078.04,8116.03,8231.68,8023.16,316716768,-154.1455634,-62.95602531,208.52,8503.246923,8373.616567,8098.716,8210.996,-96.46,-653.67,-7.453732739,-0.042239942,-6475015.855,84.48,0.19
20090127,733800,8117.39,8174.73,8225.79,8083.14,247747319,-150.4473543,-46.82940335,142.65,8478.261923,8354.67499,8143.844,8181.072,-37.76,-594.97,-6.78438259,-0.032411441,-4842817.38,84.52,0.18
20090128,733801,8175.93,8375.45,8405.87,8175.93,357935947,-129.8235454,14.34725542,231.14,8469.433462,8356.653562,8173.314,8173.761,162.96,-394.25,-4.49559278,0.020931413,-1243761.917,84.49,0.19
20090129,733802,8373.06,8149.01,8373.14,8137.94,247446426,-130.2494096,-12.46278739,237.51,8452.891154,8336.877985,8178.556,8168.648,-63.48,-620.69,-7.077665142,-0.00772969,-2787210.321,85.38,0.23
20090130,733803,8149.01,8000.86,8195.76,7961.92,303156248,-140.9169739,-90.16843896,233.84,8432.933077,8304.876272,8163.216,8147.485,-211.63,-768.84,-8.767004573,-0.033854915,-5131080.433,85.84,0.23
20090202,733806,8000.62,7936.83,8000.62,7867.37,293885384,-152.7766669,-155.3720806,133.49,8414.369231,8269.824246,8127.376,8113.046,-344.39,-805.63,-9.215140818,-0.001542315,-7108083.34,85.95,0.24
20090203,733807,7936.99,8078.36,8111.57,7905.52,313086569,-149.0372621,-81.53045311,206.05,8399.364615,8251.589556,8108.102,8125.973,-202.86,-520.82,-6.056624004,-0.018198612,-4665326.982,84.88,0.24
20090204,733808,8070.32,7956.66,8162.15,7929.26,345515903,-154.1173608,-82.29235217,232.89,8377.868846,8223.501027,8024.344,8098.829,7.57,-517.31,-6.10469473,-0.020453538,-7917903.612,85.7,0.24
20090205,733809,7954.83,8063.07,8107.83,7845.31,390974383,-147.8526249,-79.02682345,262.52,8361.681923,8208.221881,8007.156,8092.856,-165.03,-385.49,-4.562789398,-0.001793859,-7707879.909,86.09,0.23
20090206,733810,8056.38,8280.59,8312.37,8052.24,396377405,-123.907403,93.68055274,260.13,8346.766538,8215.114083,8063.102,8113.159,157.79,80.45,0.981080811,0.01987298,-6133291.826,85.29,0.23
20090209,733813,8281.38,8270.87,8315.07,8196.24,289278993,-104.510236,108.3120992,118.83,8327.323462,8220.42417,8129.91,8128.643,193.31,58.38,0.710868446,0.011623928,-5167113.593,84.88,0.22
20090210,733814,8269.36,7888.88,8269.44,7848.74,449893576,-118.5941623,-73.56692397,422.13,8283.253846,8188.848535,8092.014,8100.058,-47.95,-392.34,-4.737707729,-0.058094789,-10122275.82,85.58,0.24
20090211,733815,7887.05,7939.53,7983.74,7852.16,270283855,-124.2366212,-106.9581764,131.58,8244.278462,8165.103913,8088.588,8056.466,-138.83,-341.69,-4.126082872,-0.02570619,-6856432.864,85.71,0.22
20090212,733816,7931.97,7932.76,7938.82,7693.98,331956649,-127.7816061,-128.3548015,245.55,8202.65,8142.975921,8062.526,8034.841,-23.9,-16.33,-0.20543232,-0.008511585,-6321643.539,86.1,0.23
20090213,733817,7933,7850.41,7970.84,7840.45,251958200,-135.6720461,-95.65011472,130.39,8167.292692,8115.1125,7976.49,8019.796,-212.66,-377.69,-4.590245622,-0.010888478,-6437044.844,86.11,0.22
20090217,733821,7845.63,7552.6,7845.63,7551.01,332848413,-164.0648177,-187.4832979,299.4,8121.528846,8061.539881,7832.836,7981.373,-718.27,-524.96,-6.49899227,-0.065082517,-7859463.384,87.76,0.25
20090218,733822,7546.35,7555.63,7617.76,7479.97,268217273,-184.1984727,-190.9610753,137.79,8081.392308,8013.357988,7766.186,7929.1,-333.25,-381.2,-4.802925097,-0.050401802,-7133332.74,88.14,0.23
20090219,733823,7555.23,7465.95,7614.97,7447.55,301476548,-205.027536,-166.5970201,167.42,8042.622308,7961.223893,7671.47,7880.029,-473.58,-612.41,-7.580870375,-0.07405616,-5883784.418,87.5,0.21
20090220,733824,7461.49,7365.67,7469.29,7249.47,584899403,-227.0096508,-166.2992251,219.82,8000.972692,7904.504475,7558.052,7810.289,-567.09,-590.99,-7.427614099,-0.110489711,-8677189.194,86.62,0.2
20090223,733827,7365.99,7114.78,7441.02,7105.94,406147473,-261.6591179,-154.6153016,335.08,7959.228077,7829.29262,7410.926,7693.708,-735.63,-948.29,-11.76090497,-0.139778524,-12964210.75,87.33,0.19
20090224,733828,7115.34,7350.94,7378.97,7114.3,468014533,-266.9852916,-111.7102312,264.67,7926.091538,7783.735228,7370.594,7601.715,-499.47,-929.65,-11.22685702,-0.068189654,-4862240.365,86.89,0.21
20090225,733829,7349.58,7270.89,7404.94,7156.68,450271157,-274.5014073,-94.84776271,248.26,7887.232692,7734.892825,7313.646,7539.916,-281.71,-999.98,-12.09038469,-0.084216572,-10010542.89,87.86,0.21
20090226,733830,7269.06,7182.08,7402.31,7173.56,321301928,-284.3464392,-87.28579945,228.75,7857.732308,7682.243985,7256.872,7464.171,-373.55,-706.8,-8.959446715,-0.094630368,-9637554.567,87.8,0.22
20090227,733831,7180.97,7062.93,7195.46,7033.62,667954045,-298.3242113,-107.6908351,161.84,7812.918077,7623.2617,7196.324,7377.188,-403.02,-876.6,-11.04095582,-0.100310684,-14034285.65,88.15,0.22
20090302,733834,7056.48,6763.29,7058.95,6755.17,568668618,-329.7786571,-143.9544019,307.76,7760.629231,7541.359634,7126.026,7268.476,-602.38,-1169.47,-14.7422839,-0.104508381,-20099752.01,88.91,0.22
20090303,733835,6764.81,6726.02,6855.29,6705.63,445283252,-353.6373978,-145.1564909,149.66,7708.646923,7463.70824,7001.042,7185.818,-388.76,-1124.39,-14.32269143,-0.109800242,-22249722.67,89.07,0.2
20090304,733836,6726.5,6875.84,6979.22,6726.42,464828107,-356.3486345,-110.8846274,253.2,7660.947308,7407.720789,6922.032,7117.839,-475.1,-974.57,-12.41425607,-0.079040176,-22609606.79,88.48,0.21
20090305,733837,6874.01,6594.44,6874.01,6544.1,509770698,-376.859733,-136.3862054,331.74,7600.166923,7330.265475,6804.504,7030.688,-676.45,-958.16,-12.68649207,-0.104706021,-24572310.94,89.1,0.2
